date,wp,ws,df_logg_wp,df_logg_ws
2010-05-28 15:00:00,0.0,4.46,-inf,1.4951487660319727
2010-05-28 16:00:00,0.0,4.13,-inf,1.4182774069729414
2010-05-28 17:00:00,0.0,3.77,-inf,1.3270750014599193
2010-05-28 18:00:00,0.0,3.66,-inf,1.297463147413275
2010-05-28 19:00:00,0.005,3.93,-5.298317366548036,1.3686394258811698
2010-05-28 20:00:00,0.015,4.27,-4.199705077879927,1.451613827240533
2010-05-28 21:00:00,0.03,4.22,-3.506557897319982,1.4398351280479205
2010-05-28 22:00:00,0.11,3.53,-2.2072749131897207,1.2612978709452054
2010-05-28 23:00:00,0.085,2.61,-2.4651040224918206,0.959350221334602
2010-05-29 00:00:00,0.095,1.81,-2.353878387381596,0.5933268452777344
2010-05-29 01:00:00,0.065,2.11,-2.7333680090865,0.7466879474879751
2010-05-29 02:00:00,0.08,2.34,-2.5257286443082556,0.85015092936961
2010-05-29 03:00:00,0.06,2.59,-2.8134107167600364,0.9516578757114463
2010-05-29 04:00:00,0.005,2.62,-5.298317366548036,0.9631743177730056
2010-05-29 05:00:00,0.0,2.49,-inf,0.9122827104766164
2010-05-29 06:00:00,0.0,2.33,-inf,0.8458682675776092
2010-05-29 07:00:00,0.0,2.26,-inf,0.8153648132841944
2010-05-29 08:00:00,0.045,2.32,-3.101092789211817,0.8415671856782185
2010-05-29 09:00:00,0.15,2.54,-1.8971199848858813,0.9321640810304452
2010-05-29 10:00:00,0.06,2.95,-2.8134107167600364,1.0818051703517284
2010-05-29 11:00:00,0.105,3.47,-2.2537949288246137,1.244154593958768
2010-05-29 12:00:00,0.08,3.91,-2.5257286443082556,1.3635373739972745
2010-05-29 13:00:00,0.055,4.15,-2.900422093749666,1.423108334242607
2010-05-29 14:00:00,0.105,4.28,-2.2537949288246137,1.4539530095937054
2010-05-29 15:00:00,0.195,4.44,-1.6347557204183902,1.4906543764441336
2010-05-29 16:00:00,0.18,4.72,-1.7147984280919266,1.5518087995974639
2010-05-29 17:00:00,0.29100000000000004,5.0,-1.2344320118106444,1.6094379124341003
2010-05-29 18:00:00,0.251,5.12,-1.3823023398503531,1.6331544390514163
2010-05-29 19:00:00,0.241,4.97,-1.422958345491482,1.6034198401085373
2010-05-29 20:00:00,0.165,4.59,-1.8018098050815563,1.5238800240724537
2010-05-29 21:00:00,0.17,4.0,-1.7719568419318752,1.3862943611198906
2010-05-29 22:00:00,0.17,3.25,-1.7719568419318752,1.1786549963416462
2010-05-29 23:00:00,0.07,2.53,-2.659260036932778,0.9282193027394288
2010-05-30 00:00:00,0.025,2.11,-3.6888794541139363,0.7466879474879751
2010-05-30 01:00:00,0.02,1.56,-3.912023005428146,0.44468582126144574
2010-05-30 02:00:00,0.005,1.94,-5.298317366548036,0.6626879730752367
2010-05-30 03:00:00,0.075,2.17,-2.5902671654458267,0.7747271675523681
2010-05-30 04:00:00,0.015,1.75,-4.199705077879927,0.5596157879354227
2010-05-30 05:00:00,0.0,1.02,-inf,0.01980262729617973
2010-05-30 06:00:00,0.0,0.88,-inf,-0.12783337150988489
2010-05-30 07:00:00,0.0,1.45,-inf,0.371563556432483
2010-05-30 08:00:00,0.0,2.16,-inf,0.7701082216960737
2010-05-30 09:00:00,0.02,2.91,-3.912023005428146,1.0681530811834012
2010-05-30 10:00:00,0.005,3.62,-5.298317366548036,1.2864740258376797
2010-05-30 11:00:00,0.0,4.17,-inf,1.4279160358107101
2010-05-30 12:00:00,0.015,4.45,-4.199705077879927,1.4929040961781488
2010-05-30 13:00:00,0.005,4.43,-5.298317366548036,1.4883995840570443
2010-05-30 14:00:00,0.035,4.32,-3.3524072174927233,1.463255402256019
2010-05-30 15:00:00,0.035,4.27,-3.3524072174927233,1.451613827240533
2010-05-30 16:00:00,0.05,4.29,-2.995732273553991,1.4562867329399256
2010-05-30 17:00:00,0.05,4.39,-2.995732273553991,1.47932922708708
2010-05-30 18:00:00,0.045,4.64,-3.101092789211817,1.534714366238164
2010-05-30 19:00:00,0.055,5.05,-2.900422093749666,1.6193882432872684
2010-05-30 20:00:00,0.075,5.34,-2.5902671654458267,1.6752256529721035
2010-05-30 21:00:00,0.115,5.14,-2.162823150618887,1.6370530794670737
2010-05-30 22:00:00,0.125,4.24,-2.0794415416798357,1.4445632692438664
2010-05-30 23:00:00,0.125,2.89,-2.0794415416798357,1.0612565021243408
2010-05-31 00:00:00,0.065,1.5,-2.7333680090865,0.4054651081081644
2010-05-31 01:00:00,0.01,2.22,-4.605170185988091,0.7975071958841882
2010-05-31 02:00:00,0.0,2.94,-inf,1.0784095813505903
2010-05-31 03:00:00,0.0,3.51,-inf,1.2556160374777743
2010-05-31 04:00:00,0.0,3.64,-inf,1.2919836816486494
2010-05-31 05:00:00,0.02,3.44,-3.912023005428146,1.235471471385307
2010-05-31 06:00:00,0.065,3.13,-2.7333680090865,1.1410330045520618
2010-05-31 07:00:00,0.175,2.94,-1.742969305058623,1.0784095813505903
2010-05-31 08:00:00,0.306,2.94,-1.1841701770297564,1.0784095813505903
2010-05-31 09:00:00,0.256,3.23,-1.3625778345025745,1.172482137234565
2010-05-31 10:00:00,0.226,3.79,-1.487220279709851,1.332366019094335
2010-05-31 11:00:00,0.125,4.45,-2.0794415416798357,1.4929040961781488
2010-05-31 12:00:00,0.085,4.96,-2.4651040224918206,1.601405740736836
2010-05-31 13:00:00,0.02,5.15,-3.912023005428146,1.6389967146756448
2010-05-31 14:00:00,0.015,5.22,-4.199705077879927,1.6524974018945473
2010-05-31 15:00:00,0.045,5.42,-3.101092789211817,1.6900958154515549
2010-05-31 16:00:00,0.055,5.94,-2.900422093749666,1.7817091333745536
2010-05-31 17:00:00,0.1,6.57,-2.3025850929940455,1.8825138324965192
2010-05-31 18:00:00,0.085,6.96,-2.4651040224918206,1.9401794743463283
2010-05-31 19:00:00,0.145,6.84,-1.9310215365615626,1.922787731634459
2010-05-31 20:00:00,0.0,6.35,-inf,1.8484548129046001
2010-05-31 21:00:00,0.04,5.68,-3.2188758248682006,1.7369512327330598
2010-05-31 22:00:00,0.105,5.03,-2.2537949288246137,1.6154199841116479
2010-05-31 23:00:00,0.236,4.45,-1.443923473956527,1.4929040961781488
2010-06-01 00:00:00,0.301,3.9,-1.2006450142332614,1.3609765531356006
2010-06-01 01:00:00,0.246,2.33,-1.4024237430497744,0.8458682675776092
2010-06-01 02:00:00,0.165,2.22,-1.8018098050815563,0.7975071958841882
2010-06-01 03:00:00,0.095,2.15,-2.353878387381596,0.7654678421395714
2010-06-01 04:00:00,0.005,1.89,-5.298317366548036,0.636576829071551
2010-06-01 05:00:00,0.01,1.6,-4.605170185988091,0.47000362924573563
2010-06-01 06:00:00,0.01,1.59,-4.605170185988091,0.4637340162321402
2010-06-01 07:00:00,0.035,2.05,-3.3524072174927233,0.7178397931503168
2010-06-01 08:00:00,0.005,2.7,-5.298317366548036,0.9932517730102834
2010-06-01 09:00:00,0.0,3.16,-inf,1.1505720275988207
2010-06-01 10:00:00,0.0,3.31,-inf,1.1969481893889715
2010-06-01 11:00:00,0.0,3.47,-inf,1.244154593958768
2010-06-01 12:00:00,0.0,3.68,-inf,1.3029127521808397
2010-06-01 13:00:00,0.015,3.72,-4.199705077879927,1.3137236682850553
2010-06-01 14:00:00,0.045,3.69,-3.101092789211817,1.3056264580524357
2010-06-01 15:00:00,0.065,3.78,-2.7333680090865,1.3297240096314962
2010-06-01 16:00:00,0.07,4.09,-2.659260036932778,1.4085449700547104
2010-06-01 17:00:00,0.09,4.59,-2.4079456086518722,1.5238800240724537
2010-06-01 18:00:00,0.095,5.08,-2.353878387381596,1.6253112615903906
2010-06-01 19:00:00,0.085,5.31,-2.4651040224918206,1.6695918352538475
2010-06-01 20:00:00,0.09,5.15,-2.4079456086518722,1.6389967146756448
2010-06-01 21:00:00,0.145,4.55,-1.9310215365615626,1.5151272329628591
2010-06-01 22:00:00,0.175,3.55,-1.742969305058623,1.2669476034873244
2010-06-01 23:00:00,0.175,2.49,-1.742969305058623,0.9122827104766164
2010-06-02 00:00:00,0.09,1.83,-2.4079456086518722,0.6043159668533296
2010-06-02 01:00:00,0.02,1.78,-3.912023005428146,0.5766133643039938
2010-06-02 02:00:00,0.1,2.56,-2.3025850929940455,0.9400072584914712
2010-06-02 03:00:00,0.095,3.3,-2.353878387381596,1.1939224684724346
2010-06-02 04:00:00,0.201,3.66,-1.6044503709230613,1.297463147413275
2010-06-02 05:00:00,0.201,3.71,-1.6044503709230613,1.3110318766193438
2010-06-02 06:00:00,0.306,3.56,-1.1841701770297564,1.269760544863939
2010-06-02 07:00:00,0.406,3.28,-0.9014021193804044,1.1878434223960523
2010-06-02 08:00:00,0.321,3.12,-1.1363141558521213,1.1378330018213911
2010-06-02 09:00:00,0.271,3.42,-1.305636458102436,1.2296405510745139
2010-06-02 10:00:00,0.256,4.37,-1.3625778345025745,1.4747630091074988
2010-06-02 11:00:00,0.221,5.59,-1.5095925774643841,1.7209792871670078
2010-06-02 12:00:00,0.15,6.52,-1.8971199848858813,1.8748743759385615
2010-06-02 13:00:00,0.115,6.78,-2.162823150618887,1.9139771019523042
2010-06-02 14:00:00,0.125,6.55,-2.0794415416798357,1.8794650496471605
2010-06-02 15:00:00,0.14,6.18,-1.9661128563728327,1.8213182714695995
2010-06-02 16:00:00,0.1,5.93,-2.3025850929940455,1.780024213009634
2010-06-02 17:00:00,0.045,5.64,-3.101092789211817,1.7298840655099674
2010-06-02 18:00:00,0.06,4.98,-2.8134107167600364,1.6054298910365616
2010-06-02 19:00:00,0.175,3.71,-1.742969305058623,1.3110318766193438
2010-06-02 20:00:00,0.005,2.12,-5.298317366548036,0.7514160886839212
2010-06-02 21:00:00,0.0,0.75,-inf,-0.2876820724517809
2010-06-02 22:00:00,0.035,0.5,-3.3524072174927233,-0.6931471805599453
2010-06-02 23:00:00,0.281,0.95,-1.2694006096483912,-0.05129329438755058
2010-06-03 00:00:00,0.336,1.15,-1.0906441190189327,0.13976194237515863
2010-06-03 01:00:00,0.276,5.34,-1.287354413264987,1.6752256529721035
2010-06-03 02:00:00,0.145,3.69,-1.9310215365615626,1.3056264580524357
2010-06-03 03:00:00,0.13,1.96,-2.0402208285265546,0.6729444732424258
2010-06-03 04:00:00,0.135,1.52,-2.0024805005437076,0.41871033485818504
2010-06-03 05:00:00,0.07,2.29,-2.659260036932778,0.8285518175661483
2010-06-03 06:00:00,0.045,3.06,-3.101092789211817,1.1184149159642893
2010-06-03 07:00:00,0.08,3.56,-2.5257286443082556,1.269760544863939
2010-06-03 08:00:00,0.05,3.77,-2.995732273553991,1.3270750014599193
2010-06-03 09:00:00,0.015,3.74,-4.199705077879927,1.3190856114264407
2010-06-03 10:00:00,0.0,3.52,-inf,1.2584609896100056
2010-06-03 11:00:00,0.0,3.2,-inf,1.1631508098056809
2010-06-03 12:00:00,0.0,2.62,-inf,0.9631743177730056
2010-06-03 13:00:00,0.0,1.53,-inf,0.4252677354043441
2010-06-03 14:00:00,0.0,0.26,-inf,-1.3470736479666092
2010-06-03 15:00:00,0.0,1.03,-inf,0.02955880224154443
2010-06-03 16:00:00,0.0,1.67,-inf,0.5128236264286637
2010-06-03 17:00:00,0.02,2.05,-3.912023005428146,0.7178397931503168
2010-06-03 18:00:00,0.095,2.47,-2.353878387381596,0.9042181506398859
2010-06-03 19:00:00,0.135,2.99,-2.0024805005437076,1.095273387402595
2010-06-03 20:00:00,0.095,3.39,-2.353878387381596,1.220829921392359
2010-06-03 21:00:00,0.05,3.47,-2.995732273553991,1.244154593958768
2010-06-03 22:00:00,0.025,3.16,-3.6888794541139363,1.1505720275988207
2010-06-03 23:00:00,0.01,2.77,-4.605170185988091,1.0188473201992472
2010-06-04 00:00:00,0.0,2.52,-inf,0.9242589015233319
2010-06-04 01:00:00,0.0,1.85,-inf,0.6151856390902335
2010-06-04 02:00:00,0.0,2.05,-inf,0.7178397931503168
2010-06-04 03:00:00,0.0,2.28,-inf,0.8241754429663494
2010-06-04 04:00:00,0.0,2.38,-inf,0.8671004876833833
2010-06-04 05:00:00,0.0,2.36,-inf,0.8586616190375187
2010-06-04 06:00:00,0.0,2.33,-inf,0.8458682675776092
2010-06-04 07:00:00,0.0,2.35,-inf,0.8544153281560676
2010-06-04 08:00:00,0.01,2.38,-4.605170185988091,0.8671004876833833
2010-06-04 09:00:00,0.025,2.33,-3.6888794541139363,0.8458682675776092
2010-06-04 10:00:00,0.005,2.16,-5.298317366548036,0.7701082216960737
2010-06-04 11:00:00,0.0,1.83,-inf,0.6043159668533296
2010-06-04 12:00:00,0.0,1.27,-inf,0.23901690047049992
2010-06-04 13:00:00,0.0,0.51,-inf,-0.6733445532637656
2010-06-04 14:00:00,0.0,0.81,-inf,-0.21072103131565253
2010-06-04 15:00:00,0.0,1.45,-inf,0.371563556432483
2010-06-04 16:00:00,0.0,1.68,-inf,0.5187937934151675
2010-06-04 17:00:00,0.0,1.88,-inf,0.6312717768418578
2010-06-04 18:00:00,0.035,2.41,-3.3524072174927233,0.8796267475025636
2010-06-04 19:00:00,0.065,3.24,-2.7333680090865,1.1755733298042381
2010-06-04 20:00:00,0.06,3.96,-2.8134107167600364,1.3762440252663892
2010-06-04 21:00:00,0.02,4.16,-3.912023005428146,1.425515074273172
2010-06-04 22:00:00,0.005,3.61,-5.298317366548036,1.2837077723447896
2010-06-04 23:00:00,0.025,2.71,-3.6888794541139363,0.9969486348916096
2010-06-05 00:00:00,0.05,2.06,-2.995732273553991,0.7227059828014898
2010-06-05 01:00:00,0.14,2.99,-1.9661128563728327,1.095273387402595
2010-06-05 02:00:00,0.231,3.97,-1.4653375684603434,1.3787660946990992
2010-06-05 03:00:00,0.19,4.72,-1.6607312068216509,1.5518087995974639
2010-06-05 04:00:00,0.1,4.86,-2.3025850929940455,1.5810384379124025
2010-06-05 05:00:00,0.1,4.81,-2.3025850929940455,1.5706970841176697
2010-06-05 06:00:00,0.145,4.93,-1.9310215365615626,1.5953389880545987
2010-06-05 07:00:00,0.12,5.07,-2.120263536200091,1.623340817603092
2010-06-05 08:00:00,0.17,5.17,-1.7719568419318752,1.6428726885203377
2010-06-05 09:00:00,0.185,5.39,-1.6873994539038122,1.6845453849209058
2010-06-05 10:00:00,0.145,5.9,-1.9310215365615626,1.7749523509116738
2010-06-05 11:00:00,0.085,6.5,-2.4651040224918206,1.8718021769015913
2010-06-05 12:00:00,0.065,6.9,-2.7333680090865,1.9315214116032138
2010-06-05 13:00:00,0.1,6.94,-2.3025850929940455,1.937301774518713
2010-06-05 14:00:00,0.301,6.78,-1.2006450142332614,1.9139771019523042
2010-06-05 15:00:00,0.401,6.62,-0.9137938516755678,1.890095369948917
2010-06-05 16:00:00,0.366,6.5,-1.0051219455807707,1.8718021769015913
2010-06-05 17:00:00,0.35100000000000003,6.35,-1.0469690555162712,1.8484548129046001
2010-06-05 18:00:00,0.301,6.06,-1.2006450142332614,1.801709800081223
2010-06-05 19:00:00,0.241,5.6,-1.422958345491482,1.7227665977411035
2010-06-05 20:00:00,0.155,4.99,-1.8643301620628905,1.6074359097634274
2010-06-05 21:00:00,0.1,4.28,-2.3025850929940455,1.4539530095937054
2010-06-05 22:00:00,0.055,3.66,-2.900422093749666,1.297463147413275
2010-06-05 23:00:00,0.02,3.35,-3.912023005428146,1.208960345836975
2010-06-06 00:00:00,0.0,3.23,-inf,1.172482137234565
2010-06-06 01:00:00,0.005,1.72,-5.298317366548036,0.5423242908253617
2010-06-06 02:00:00,0.03,1.88,-3.506557897319982,0.6312717768418578
2010-06-06 03:00:00,0.015,1.88,-4.199705077879927,0.6312717768418578
2010-06-06 04:00:00,0.065,1.93,-2.7333680090865,0.6575200029167941
2010-06-06 05:00:00,0.16,2.12,-1.8325814637483102,0.7514160886839212
2010-06-06 06:00:00,0.211,2.44,-1.5558971455060706,0.8919980393051105
2010-06-06 07:00:00,0.341,2.78,-1.07587280169862,1.0224509277025455
2010-06-06 08:00:00,0.361,3.1,-1.018877320649256,1.1314021114911006
2010-06-06 09:00:00,0.29600000000000004,3.39,-1.2173958246580765,1.220829921392359
2010-06-06 10:00:00,0.211,3.78,-1.5558971455060706,1.3297240096314962
2010-06-06 11:00:00,0.241,4.32,-1.422958345491482,1.463255402256019
2010-06-06 12:00:00,0.281,4.72,-1.2694006096483912,1.5518087995974639
2010-06-06 13:00:00,0.376,4.71,-0.9781661355922425,1.5496879080283263
2010-06-06 14:00:00,0.331,4.49,-1.1056369036050742,1.501852701754163
2010-06-06 15:00:00,0.321,4.37,-1.1363141558521213,1.4747630091074988
2010-06-06 16:00:00,0.276,4.55,-1.287354413264987,1.5151272329628591
2010-06-06 17:00:00,0.17,4.96,-1.7719568419318752,1.601405740736836
2010-06-06 18:00:00,0.095,5.37,-2.353878387381596,1.6808279085207734
2010-06-06 19:00:00,0.065,5.58,-2.7333680090865,1.7191887763932197
2010-06-06 20:00:00,0.06,5.5,-2.8134107167600364,1.7047480922384253
2010-06-06 21:00:00,0.075,5.13,-2.5902671654458267,1.6351056591826783
2010-06-06 22:00:00,0.1,4.53,-2.3025850929940455,1.5107219394949427
2010-06-06 23:00:00,0.115,3.91,-2.162823150618887,1.3635373739972745
2010-06-07 00:00:00,0.055,3.46,-2.900422093749666,1.2412685890696329
2010-06-07 01:00:00,0.05,2.25,-2.995732273553991,0.8109302162163288
2010-06-07 02:00:00,0.045,2.48,-3.101092789211817,0.9082585601768908
2010-06-07 03:00:00,0.09,2.77,-2.4079456086518722,1.0188473201992472
2010-06-07 04:00:00,0.105,2.86,-2.2537949288246137,1.0508216248317612
2010-06-07 05:00:00,0.11,2.8,-2.2072749131897207,1.0296194171811581
2010-06-07 06:00:00,0.11,2.71,-2.2072749131897207,0.9969486348916096
2010-06-07 07:00:00,0.105,2.7,-2.2537949288246137,0.9932517730102834
2010-06-07 08:00:00,0.105,2.67,-2.2537949288246137,0.9820784724121582
2010-06-07 09:00:00,0.06,2.58,-2.8134107167600364,0.9477893989335261
2010-06-07 10:00:00,0.095,2.59,-2.353878387381596,0.9516578757114463
2010-06-07 11:00:00,0.12,2.96,-2.120263536200091,1.085189268335969
2010-06-07 12:00:00,0.045,3.44,-3.101092789211817,1.235471471385307
2010-06-07 13:00:00,0.025,3.69,-3.6888794541139363,1.3056264580524357
2010-06-07 14:00:00,0.115,3.86,-2.162823150618887,1.3506671834767394
2010-06-07 15:00:00,0.236,4.28,-1.443923473956527,1.4539530095937054
2010-06-07 16:00:00,0.401,5.09,-0.9137938516755678,1.6272778305624314
2010-06-07 17:00:00,0.411,6.03,-0.8891620644859025,1.7967470107390942
2010-06-07 18:00:00,0.381,6.78,-0.9649559038554361,1.9139771019523042
2010-06-07 19:00:00,0.326,7.07,-1.1208578976154293,1.9558604799084813
2010-06-07 20:00:00,0.301,6.88,-1.2006450142332614,1.9286186519452522
2010-06-07 21:00:00,0.19,6.18,-1.6607312068216509,1.8213182714695995
2010-06-07 22:00:00,0.175,5.04,-1.742969305058623,1.6174060820832772
2010-06-07 23:00:00,0.135,3.79,-2.0024805005437076,1.332366019094335
2010-06-08 00:00:00,0.1,2.83,-2.3025850929940455,1.0402767116551463
2010-06-08 01:00:00,0.05,2.29,-2.995732273553991,0.8285518175661483
2010-06-08 02:00:00,0.065,2.41,-2.7333680090865,0.8796267475025636
2010-06-08 03:00:00,0.135,2.69,-2.0024805005437076,0.9895411936137477
2010-06-08 04:00:00,0.17,2.93,-1.7719568419318752,1.075002423028976
2010-06-08 05:00:00,0.206,3.08,-1.579879110192556,1.1249295969854831
2010-06-08 06:00:00,0.175,3.14,-1.742969305058623,1.144222799920162
2010-06-08 07:00:00,0.185,3.14,-1.6873994539038122,1.144222799920162
2010-06-08 08:00:00,0.165,3.15,-1.8018098050815563,1.1474024528375417
2010-06-08 09:00:00,0.12,3.27,-2.120263536200091,1.184789984909162
2010-06-08 10:00:00,0.135,3.53,-2.0024805005437076,1.2612978709452054
2010-06-08 11:00:00,0.16,3.76,-1.8325814637483102,1.324418957401803
2010-06-08 12:00:00,0.085,3.75,-2.4651040224918206,1.3217558399823195
2010-06-08 13:00:00,0.03,3.47,-3.506557897319982,1.244154593958768
2010-06-08 14:00:00,0.025,3.25,-3.6888794541139363,1.1786549963416462
2010-06-08 15:00:00,0.055,3.28,-2.900422093749666,1.1878434223960523
2010-06-08 16:00:00,0.085,3.42,-2.4651040224918206,1.2296405510745139
2010-06-08 17:00:00,0.085,3.46,-2.4651040224918206,1.2412685890696329
2010-06-08 18:00:00,0.03,3.35,-3.506557897319982,1.208960345836975
2010-06-08 19:00:00,0.015,3.12,-4.199705077879927,1.1378330018213911
2010-06-08 20:00:00,0.01,2.81,-4.605170185988091,1.0331844833456545
2010-06-08 21:00:00,0.0,2.51,-inf,0.9202827531436925
2010-06-08 22:00:00,0.0,2.31,-inf,0.8372475245337022
2010-06-08 23:00:00,0.0,2.24,-inf,0.8064758658669485
2010-06-09 00:00:00,0.01,2.27,-4.605170185988091,0.8197798314933114
2010-06-09 01:00:00,0.055,2.56,-2.900422093749666,0.9400072584914712
2010-06-09 02:00:00,0.055,2.9,-2.900422093749666,1.0647107369924282
2010-06-09 03:00:00,0.12,2.93,-2.120263536200091,1.075002423028976
2010-06-09 04:00:00,0.135,2.58,-2.0024805005437076,0.9477893989335261
2010-06-09 05:00:00,0.11,2.37,-2.2072749131897207,0.8628899551470398
2010-06-09 06:00:00,0.1,2.54,-2.3025850929940455,0.9321640810304452
2010-06-09 07:00:00,0.11,2.88,-2.2072749131897207,1.0577902941478545
2010-06-09 08:00:00,0.18,3.36,-1.7147984280919266,1.2119409739751128
2010-06-09 09:00:00,0.271,3.97,-1.305636458102436,1.3787660946990992
2010-06-09 10:00:00,0.331,4.49,-1.1056369036050742,1.501852701754163
2010-06-09 11:00:00,0.366,4.91,-1.0051219455807707,1.5912739418064292
2010-06-09 12:00:00,0.336,5.33,-1.0906441190189327,1.673351238177753
2010-06-09 13:00:00,0.306,5.85,-1.1841701770297564,1.766441661243765
2010-06-09 14:00:00,0.376,6.49,-0.9781661355922425,1.8702625307159986
2010-06-09 15:00:00,0.426,7.16,-0.8533159327127666,1.9685099809725544
2010-06-09 16:00:00,0.531,7.72,-0.6329932577401982,2.0438143640366846
2010-06-09 17:00:00,0.536,8.03,-0.623621117911335,2.0831845279586703
2010-06-09 18:00:00,0.321,7.92,-1.1363141558521213,2.0693912058263346
2010-06-09 19:00:00,0.14,7.31,-1.9661128563728327,1.9892432737616872
2010-06-09 20:00:00,0.075,6.28,-2.5902671654458267,1.8373699804801074
2010-06-09 21:00:00,0.015,4.96,-4.199705077879927,1.601405740736836
2010-06-09 22:00:00,0.01,3.49,-4.605170185988091,1.2499017362143359
2010-06-09 23:00:00,0.01,1.97,-4.605170185988091,0.6780335427498971
2010-06-10 00:00:00,0.035,0.63,-3.3524072174927233,-0.4620354595965587
2010-06-10 01:00:00,0.06,2.55,-2.8134107167600364,0.9360933591703348
2010-06-10 02:00:00,0.045,2.54,-3.101092789211817,0.9321640810304452
2010-06-10 03:00:00,0.01,2.54,-4.605170185988091,0.9321640810304452
2010-06-10 04:00:00,0.115,2.71,-2.162823150618887,0.9969486348916096
2010-06-10 05:00:00,0.256,2.93,-1.3625778345025745,1.075002423028976
2010-06-10 06:00:00,0.306,3.05,-1.1841701770297564,1.1151415906193203
2010-06-10 07:00:00,0.251,3.03,-1.3823023398503531,1.1085626195212777
2010-06-10 08:00:00,0.17,3.14,-1.7719568419318752,1.144222799920162
2010-06-10 09:00:00,0.17,3.53,-1.7719568419318752,1.2612978709452054
2010-06-10 10:00:00,0.231,4.1,-1.4653375684603434,1.410986973710262
2010-06-10 11:00:00,0.175,4.78,-1.742969305058623,1.5644405465033646
2010-06-10 12:00:00,0.12,5.58,-2.120263536200091,1.7191887763932197
2010-06-10 13:00:00,0.125,6.52,-2.0794415416798357,1.8748743759385615
2010-06-10 14:00:00,0.185,7.39,-1.6873994539038122,2.0001277349601105
2010-06-10 15:00:00,0.17,7.89,-1.7719568419318752,2.065596134857783
2010-06-10 16:00:00,0.266,7.83,-1.324258970200438,2.057962510002712
2010-06-10 17:00:00,0.391,7.37,-0.9390477189967712,1.9974177062012453
2010-06-10 18:00:00,0.301,6.77,-1.2006450142332614,1.9125010869241836
2010-06-10 19:00:00,0.261,6.21,-1.3432348716594436,1.8261608959453874
2010-06-10 20:00:00,0.246,5.62,-1.4024237430497744,1.7263316639055997
2010-06-10 21:00:00,0.1,4.84,-2.3025850929940455,1.5769147207285403
2010-06-10 22:00:00,0.015,3.83,-4.199705077879927,1.3428648031925547
2010-06-10 23:00:00,0.02,2.88,-3.912023005428146,1.0577902941478545
2010-06-11 00:00:00,0.03,2.38,-3.506557897319982,0.8671004876833833
2010-06-11 01:00:00,0.03,1.91,-3.506557897319982,0.6471032420585384
2010-06-11 02:00:00,0.015,1.8,-4.199705077879927,0.5877866649021191
2010-06-11 03:00:00,0.035,1.93,-3.3524072174927233,0.6575200029167941
2010-06-11 04:00:00,0.07,2.09,-2.659260036932778,0.7371640659767196
2010-06-11 05:00:00,0.055,2.17,-2.900422093749666,0.7747271675523681
2010-06-11 06:00:00,0.01,2.17,-4.605170185988091,0.7747271675523681
2010-06-11 07:00:00,0.005,2.1,-5.298317366548036,0.7419373447293773
2010-06-11 08:00:00,0.0,1.94,-inf,0.6626879730752367
2010-06-11 09:00:00,0.0,1.67,-inf,0.5128236264286637
2010-06-11 10:00:00,0.0,1.38,-inf,0.3220834991691132
2010-06-11 11:00:00,0.0,1.35,-inf,0.30010459245033816
2010-06-11 12:00:00,0.0,1.68,-inf,0.5187937934151675
2010-06-11 13:00:00,0.0,2.09,-inf,0.7371640659767196
2010-06-11 14:00:00,0.0,2.45,-inf,0.8960880245566357
2010-06-11 15:00:00,0.0,2.7,-inf,0.9932517730102834
2010-06-11 16:00:00,0.0,2.89,-inf,1.0612565021243408
2010-06-11 17:00:00,0.0,3.04,-inf,1.1118575154181303
2010-06-11 18:00:00,0.0,3.01,-inf,1.1019400787607843
2010-06-11 19:00:00,0.0,2.62,-inf,0.9631743177730056
2010-06-11 20:00:00,0.03,2.14,-3.506557897319982,0.7608058290337602
2010-06-11 21:00:00,0.04,1.94,-3.2188758248682006,0.6626879730752367
2010-06-11 22:00:00,0.005,2.09,-5.298317366548036,0.7371640659767196
2010-06-11 23:00:00,0.0,2.35,-inf,0.8544153281560676
2010-06-12 00:00:00,0.0,2.54,-inf,0.9321640810304452
2010-06-12 01:00:00,0.14,2.5,-1.9661128563728327,0.9162907318741551
2010-06-12 02:00:00,0.256,2.45,-1.3625778345025745,0.8960880245566357
2010-06-12 03:00:00,0.261,2.44,-1.3432348716594436,0.8919980393051105
2010-06-12 04:00:00,0.331,2.72,-1.1056369036050742,1.000631880307906
2010-06-12 05:00:00,0.281,3.3,-1.2694006096483912,1.1939224684724346
2010-06-12 06:00:00,0.396,3.77,-0.9263410677276565,1.3270750014599193
2010-06-12 07:00:00,0.511,3.83,-0.6713856887784326,1.3428648031925547
2010-06-12 08:00:00,0.531,3.73,-0.6329932577401982,1.3164082336557241
2010-06-12 09:00:00,0.461,3.78,-0.7743572359854884,1.3297240096314962
2010-06-12 10:00:00,0.095,4.04,-2.353878387381596,1.3962446919730587
2010-06-12 11:00:00,0.195,4.33,-1.6347557204183902,1.4655675420143985
2010-06-12 12:00:00,0.06,4.52,-2.8134107167600364,1.5085119938441398
2010-06-12 13:00:00,0.01,4.47,-4.605170185988091,1.4973884086254774
2010-06-12 14:00:00,0.03,4.31,-3.506557897319982,1.4609379041156563
2010-06-12 15:00:00,0.025,4.19,-3.6888794541139363,1.4327007339340465
2010-06-12 16:00:00,0.01,4.26,-4.605170185988091,1.449269160281279
